Customer Key,Geography Key,First Name,Last Name,Full Name,Gender,Gender Role,Data First Purchase,Customer City
11342,191,Marshall,Wang,Marshall Wang,M,Male,2022-07-12,Boulogne-sur-Mer
11343,264,Arthur,Carlson,Arthur Carlson,M,Male,2020-04-04,Oxon
11344,262,Jessie,Jimenez,Jessie Jimenez,F,Female,2020-05-13,Oxford
11345,224,Robin,Ramos,Robin Ramos,F,Female,2021-10-22,Tremblay-en-France
11346,196,Deanna,Gutierrez,Deanna Gutierrez,F,Female,2021-10-01,Paris
11347,156,Roy,Navarro,Roy Navarro,M,Male,2022-03-16,Braunschweig
11348,151,Shawn,Rai,Shawn Rai,M,Male,2022-03-31,Paderborn
11349,134,Mindy,Luo,Mindy Luo,F,Female,2023-01-13,München
11350,265,Cara,Zhou,Cara Zhou,F,Female,2022-02-05,Peterborough
11351,253,Anne,Ramos,Anne Ramos,F,Female,2020-06-12,London
11352,222,Raymond,Rodriguez,Raymond Rodriguez,M,Male,2022-05-01,Pantin
11353,271,Carrie,Ortega,Carrie Ortega,F,Female,2020-06-12,Warrington
11354,119,Deanna,Suarez,Deanna Suarez,F,Female,2022-12-03,Grevenbroich
11355,275,Roberto,Gutierrez,Roberto Gutierrez,M,Male,2022-09-26,Wokingham
11356,6,Terrence,Carson,Terrence Carson,M,Male,2020-05-10,Lavender Bay
11357,21,Ramon,Ye,Ramon Ye,M,Male,2020-06-18,Caloundra
11358,2,Cynthia,Malhotra,Cynthia Malhotra,F,Female,2020-06-28,Coffs Harbour
11359,7,Jarrod,Prasad,Jarrod Prasad,M,Male,2020-06-13,Malabar
11360,26,Tyrone,Serrano,Tyrone Serrano,M,Male,2020-06-27,Rockhampton
11361,10,Cindy,Ramos,Cindy Ramos,F,Female,2022-10-01,Newcastle
11362,33,Damien,Shan,Damien Shan,M,Male,2022-03-29,Cranbourne
11363,35,Julian,Ross,Julian Ross,M,Male,2020-06-08,Melbourne
11364,34,Jennifer,Collins,Jennifer Collins,F,Female,2020-06-07,Geelong
11365,29,Brittney,Sun,Brittney Sun,F,Female,2020-05-31,Findon
11366,37,Virginia,Patel,Virginia Patel,F,Female,2022-06-24,Seaford
11367,12,Calvin,Nara,Calvin Nara,M,Male,2022-07-07,North Sydney
11368,26,Edward,Miller,Edward Miller,M,Male,2020-06-24,Rockhampton
11369,29,Ashlee,Tang,Ashlee Tang,F,Female,2022-07-05,Findon
11370,38,Alicia,Xu,Alicia Xu,F,Female,2022-07-13,South Melbourne
11371,26,Lacey,Jai,Lacey Jai,F,Female,2022-11-07,Rockhampton
11372,20,Wendy,Romero,Wendy Romero,F,Female,2020-06-07,Brisbane
11373,135,Carly,Luo,Carly Luo,F,Female,2022-08-27,Salzgitter
11374,162,Jimmy,Ortega,Jimmy Ortega,M,Male,2022-04-15,Werne
11375,240,Francisco,Martinez,Francisco Martinez,M,Male,2022-10-17,High Wycombe
11376,268,Lance,Vazquez,Lance Vazquez,M,Male,2022-10-15,Liverpool
11377,161,David,Robinett,David Robinett,M,Male,2022-02-28,Solingen
11378,184,Shannon,Liang,Shannon Liang,F,Female,2021-10-17,Metz
11379,214,Gary,Vazquez,Gary Vazquez,M,Male,2021-10-02,Boulogne-Billancourt
11380,175,Mitchell,Kumar,Mitchell Kumar,M,Male,2020-10-11,Saarlouis
11381,249,Meredith,Raman,Meredith Raman,F,Female,2020-06-12,London
11382,189,Edward,Patterson,Edward Patterson,M,Male,2021-11-03,Roubaix
11383,206,Marie,Gill,Marie Gill,F,Female,2023-01-01,Roissy en Brie
11384,211,Tiffany,Wang,Tiffany Wang,F,Female,2022-08-02,Les Ulis
11385,279,Miguel,Allen,Miguel Allen,M,Male,2022-07-06,York
11386,127,Jaclyn,Cai,Jaclyn Cai,F,Female,2022-11-02,Darmstadt
11387,238,Megan,Ramirez,Megan Ramirez,F,Female,2020-07-26,Gateshead
11388,279,Joseph,Martin,Joseph Martin,M,Male,2020-07-03,York
11389,130,Karl,Shan,Karl Shan,M,Male,2022-11-17,Duesseldorf
11390,208,Christine,Raji,Christine Raji,F,Female,2022-11-07,Saint Germain en Laye
11391,135,Lindsay,Xie,Lindsay Xie,F,Female,2022-10-26,Salzgitter
11392,131,Willie,Zhao,Willie Zhao,M,Male,2022-03-29,Frankfurt
11393,182,Kurt,Pal,Kurt Pal,M,Male,2022-07-16,Saint Ouen
11394,259,George,McDonald,George McDonald,M,Male,2020-07-04,Milton Keynes
11395,118,Beth,Gutierrez,Beth Gutierrez,F,Female,2020-11-14,Frankfurt
11396,175,Ian,Lopez,Ian Lopez,M,Male,2022-10-26,Saarlouis
11397,197,Latoya,Shan,Latoya Shan,F,Female,2022-07-07,Paris
11398,261,Colin,Nath,Colin Nath,M,Male,2020-07-03,Newcastle upon Tyne
11399,202,Brenda,Mehta,Brenda Mehta,F,Female,2022-04-13,Paris
11400,251,Franklin,Raji,Franklin Raji,M,Male,2020-07-15,London
11401,204,Linda,Navarro,Linda Navarro,F,Female,2021-10-28,Paris
11402,183,Kelli,Cai,Kelli Cai,F,Female,2021-11-07,Orleans
11403,179,Nancy,Schmidt,Nancy Schmidt,F,Female,2021-10-28,Saint Ouen
11404,133,Megan,Taylor,Megan Taylor,F,Female,2022-02-10,Kassel
11405,143,Bonnie,Goel,Bonnie Goel,F,Female,2022-03-31,Bonn
11406,199,Latoya,Xu,Latoya Xu,F,Female,2021-11-04,Paris
11407,170,Mario,She,Mario She,M,Male,2022-06-23,Münster
11408,257,Darren,Gill,Darren Gill,M,Male,2022-03-05,London
11409,208,Jacqueline,Hayes,Jacqueline Hayes,F,Female,2021-11-17,Saint Germain en Laye
11410,201,Maurice,Goel,Maurice Goel,M,Male,2021-11-13,Paris
11411,121,Devin,Ross,Devin Ross,M,Male,2022-08-04,Ingolstadt
11412,121,Sydney,Bryant,Sydney Bryant,F,Female,2020-11-05,Ingolstadt
11413,238,Megan,Stewart,Megan Stewart,F,Female,2020-08-10,Gateshead
11414,241,Ian,Richardson,Ian Richardson,M,Male,2020-08-13,Kirkby
11415,127,Randy,She,Randy She,M,Male,2022-08-16,Darmstadt
11416,185,Katrina,Becker,Katrina Becker,F,Female,2021-11-07,Croix
11417,222,Lacey,Zheng,Lacey Zheng,F,Female,2021-11-04,Pantin
11418,160,Rafael,Hu,Rafael Hu,M,Male,2022-12-17,Paderborn
11419,273,Kyle,Scott,Kyle Scott,M,Male,2022-03-12,Watford
11420,189,Jordan,Turner,Jordan Turner,M,Male,2021-11-01,Roubaix
11421,172,Amy,Sun,Amy Sun,F,Female,2020-11-03,Offenbach
11422,268,Dustin,Deng,Dustin Deng,M,Male,2020-08-22,Liverpool
11423,147,Jasmine,Stewart,Jasmine Stewart,F,Female,2020-12-10,Hamburg
11424,164,Pamela,Garcia,Pamela Garcia,F,Female,2022-04-21,Berlin
11425,184,Ariana,Gray,Ariana Gray,F,Female,2021-11-22,Metz
11426,156,Kristopher,Mehta,Kristopher Mehta,M,Male,2022-04-09,Braunschweig
11427,168,Desiree,Dominguez,Desiree Dominguez,F,Female,2020-12-20,Kiel
11428,173,Deanna,Perez,Deanna Perez,F,Female,2020-12-05,Poing
11429,218,Marco,Lopez,Marco Lopez,M,Male,2021-12-14,Sèvres
11430,155,Casey,Yuan,Casey Yuan,F,Female,2022-03-19,Bottrop
11431,120,Bryant,Garcia,Bryant Garcia,M,Male,2020-12-21,Hof
11432,206,Dominique,Prasad,Dominique Prasad,F,Female,2021-12-10,Roissy en Brie
11433,224,Maurice,Shan,Maurice Shan,M,Male,2021-12-02,Tremblay-en-France
11434,274,Andre,Lopez,Andre Lopez,M,Male,2022-06-15,West Sussex
11435,168,Robin,Romero,Robin Romero,F,Female,2023-01-04,Kiel
11436,273,Taylor,Cox,Taylor Cox,F,Female,2022-05-22,Watford
11437,190,Alfredo,Moreno,Alfredo Moreno,M,Male,2022-12-19,Villeneuve-d'Ascq
11438,162,Jenny,Nara,Jenny Nara,F,Female,2022-02-05,Werne
11439,217,Janet,Munoz,Janet Munoz,F,Female,2021-11-29,Paris La Defense
11440,187,Sergio,Weber,Sergio Weber,M,Male,2022-03-27,Lille
11441,192,Erika,Gomez,Erika Gomez,F,Female,2023-01-08,Paris
11442,224,Joseph,Harris,Joseph Harris,M,Male,2022-09-29,Tremblay-en-France
11443,31,Grace,Griffin,Grace Griffin,F,Female,2020-06-07,Hobart
11444,32,Tina,Mehta,Tina Mehta,F,Female,2020-06-01,Bendigo
11445,15,Kari,Kim,Kari Kim,F,Female,2020-06-06,Silverwater
11446,5,Bethany,Chander,Bethany Chander,F,Female,2020-06-18,Lane Cove
11447,25,Jennifer,Roberts,Jennifer Roberts,F,Female,2020-06-28,Hervey Bay
11448,35,Kyle,Patterson,Kyle Patterson,M,Male,2020-06-16,Melbourne
11449,37,Alvin,Hu,Alvin Hu,M,Male,2020-06-19,Seaford
11450,28,Brett,Mehta,Brett Mehta,M,Male,2020-06-29,Cloverdale
11451,10,Ruben,Muñoz,Ruben Muñoz,M,Male,2020-07-29,Newcastle
11452,21,Erika,Rubio,Erika Rubio,F,Female,2020-07-11,Caloundra
11453,31,Stanley,Malhotra,Stanley Malhotra,M,Male,2020-07-15,Hobart
11454,35,Melinda,Navarro,Melinda Navarro,F,Female,2020-07-31,Melbourne
11455,36,Ross,Sanz,Ross Sanz,M,Male,2020-07-01,Melton
11456,17,Jon,Gao,Jon Gao,M,Male,2020-07-17,St. Leonards
11457,19,Jaime,Gutierrez,Jaime Gutierrez,F,Female,2020-07-17,Wollongong
11458,16,Bianca,Liu,Bianca Liu,F,Female,2022-03-30,Springwood
11459,13,Tasha,Deng,Tasha Deng,F,Female,2020-07-27,Port Macquarie
11460,33,Melvin,Chande,Melvin Chande,M,Male,2020-07-21,Cranbourne
11461,6,Victor,Jimenez,Victor Jimenez,M,Male,2020-07-31,Lavender Bay
11462,8,Laura,Lin,Laura Lin,F,Female,2020-07-16,Matraville
11463,28,Alisha,Beck,Alisha Beck,F,Female,2022-03-05,Cloverdale
11464,38,Alejandro,Huang,Alejandro Huang,M,Male,2020-07-22,South Melbourne
11465,23,Louis,Luo,Louis Luo,M,Male,2020-07-14,Gold Coast
11466,6,Grant,Tang,Grant Tang,M,Male,2022-05-22,Lavender Bay
11467,17,Arturo,Zheng,Arturo Zheng,M,Male,2022-07-31,St. Leonards
11468,278,Jaclyn,Andersen,Jaclyn Andersen,F,Female,2020-08-08,York
11469,278,Edwin,Raji,Edwin Raji,M,Male,2022-08-09,York
11470,177,Jay,Suarez,Jay Suarez,M,Male,2021-01-22,Stuttgart
11471,207,Latasha,Suarez,Latasha Suarez,F,Female,2022-05-17,Chatou
11472,24,Kenneth,Kumar,Kenneth Kumar,M,Male,2020-07-26,Hawthorne
11473,221,Grace,Henderson,Grace Henderson,F,Female,2022-06-02,Drancy
11474,265,Melvin,Xu,Melvin Xu,M,Male,2022-09-26,Peterborough
11475,251,Cesar,Subram,Cesar Subram,M,Male,2022-04-23,London
11476,241,Erika,Navarro,Erika Navarro,F,Female,2022-11-01,Kirkby
11477,127,Tristan,Hughes,Tristan Hughes,M,Male,2022-09-25,Darmstadt
11478,218,Billy,Hernandez,Billy Hernandez,M,Male,2022-04-19,Sèvres
11479,182,Darryl,Wu,Darryl Wu,M,Male,2021-12-05,Saint Ouen
11480,224,Colleen,Ma,Colleen Ma,F,Female,2021-12-25,Tremblay-en-France
11481,156,Erica,Hu,Erica Hu,F,Female,2021-01-27,Braunschweig
11482,272,Adrienne,Torres,Adrienne Torres,F,Female,2020-09-08,Warrington
11483,199,Calvin,Chande,Calvin Chande,M,Male,2021-12-22,Paris
11484,171,Erick,Sai,Erick Sai,M,Male,2021-01-02,Neunkirchen
11485,237,Donald,Chandra,Donald Chandra,M,Male,2020-09-14,Esher-Molesey
11486,117,Ariana,Rogers,Ariana Rogers,F,Female,2022-11-24,Erlangen
11487,186,Morgan,Jones,Morgan Jones,F,Female,2022-12-15,Dunkerque
11488,256,Jermaine,Lopez,Jermaine Lopez,M,Male,2020-10-28,London
11489,262,Deborah,Goel,Deborah Goel,F,Female,2020-10-28,Oxford
11490,217,Danny,Rubio,Danny Rubio,M,Male,2022-04-04,Paris La Defense
11491,255,Andre,Perez,Andre Perez,M,Male,2020-11-07,London
11492,115,Terrence,Chander,Terrence Chander,M,Male,2021-02-11,Eilenburg
11493,255,Dawn,Wu,Dawn Wu,F,Female,2020-11-14,London
11494,267,Jimmy,Gutierrez,Jimmy Gutierrez,M,Male,2020-12-23,Runcorn
11495,154,Francis,Jimenez,Francis Jimenez,M,Male,2022-10-26,Bonn
11496,272,Gary,Ortega,Gary Ortega,M,Male,2020-11-30,Warrington
11497,261,Katrina,Nath,Katrina Nath,F,Female,2022-11-04,Newcastle upon Tyne
11498,49,Arturo,Sun,Arturo Sun,M,Male,2022-02-28,Cliffside
11499,311,Pedro,Vance,Pedro Vance,M,Male,2022-04-06,Concord
11500,52,Sarah,Simmons,Sarah Simmons,F,Female,2022-01-31,Langley
11501,49,Brandy,Chandra,Brandy Chandra,F,Female,2022-03-27,Cliffside
11502,63,Jared,Peterson,Jared Peterson,M,Male,2022-01-30,Shawnee
11503,312,Dennis,Wu,Dennis Wu,M,Male,2022-05-26,Coronado
11504,315,Jordan,Baker,Jordan Baker,F,Female,2022-05-01,Downey
11505,43,Jasmine,Powell,Jasmine Powell,F,Female,2022-02-22,Burnaby
11506,60,Nicholas,Brown,Nicholas Brown,M,Male,2022-03-08,Port Hammond
11507,69,Isabella,Russell,Isabella Russell,F,Female,2022-02-17,Victoria
11508,626,Elizabeth,Wilson,Elizabeth Wilson,F,Female,2022-05-02,Lynnwood
11509,347,Roger,Harui,Roger Harui,F,Female,2022-07-29,Novato
11510,54,Seth,Roberts,Seth Roberts,M,Male,2022-03-12,N. Vancouver
11511,543,Caleb,Perry,Caleb Perry,M,Male,2022-03-13,Lebanon
11512,59,Natalie,Campbell,Natalie Campbell,F,Female,2022-12-28,Oak Bay
11513,62,Alyssa,Howard,Alyssa Howard,F,Female,2022-06-08,Royal Oak
11514,642,Dalton,Diaz,Dalton Diaz,M,Male,2022-06-24,Tacoma
11515,301,Shannon,Huang,Shannon Huang,F,Female,2020-08-31,Burbank
11516,310,Mya,Gonzales,Mya Gonzales,F,Female,2020-09-15,Colma
11517,355,Katherine,Bryant,Katherine Bryant,F,Female,2022-06-26,Redwood City
11518,545,Edward,Washington,Edward Washington,M,Male,2022-10-27,Milwaukie
11519,49,Jerome,Navarro,Jerome Navarro,M,Male,2022-03-13,Cliffside
11520,60,Jada,Morgan,Jada Morgan,F,Female,2022-02-22,Port Hammond
11521,644,Ariana,Peterson,Ariana Peterson,F,Female,2022-03-05,Walla Walla
11522,546,Christian,Hughes,Christian Hughes,M,Male,2020-09-03,Oregon City
11523,54,Lucas,Taylor,Lucas Taylor,M,Male,2022-02-15,N. Vancouver
11524,374,Alyssa,Jackson,Alyssa Jackson,F,Female,2022-08-28,Torrance
11525,543,Ariana,Cook,Ariana Cook,F,Female,2020-09-06,Lebanon
11526,70,Katherine,Diaz,Katherine Diaz,F,Female,2022-02-03,Westminster
11527,361,Jenna,Green,Jenna Green,F,Female,2022-02-07,San Gabriel
11528,325,Joan,Washington,Joan Washington,F,Female,2020-09-12,Glendale
11529,547,Austin,Bryant,Austin Bryant,M,Male,2020-09-24,Portland
11530,54,Andrew,Martinez,Andrew Martinez,M,Male,2022-01-28,N. Vancouver
11531,300,Nina,Yuan,Nina Yuan,F,Female,2020-08-30,Beverly Hills
11532,634,Lauren,Miller,Lauren Miller,F,Female,2022-04-05,Redmond
11533,280,Ebony,Gill,Ebony Gill,F,Female,2022-05-14,Birmingham
11534,337,Cameron,Lewis,Cameron Lewis,M,Male,2020-09-18,Long Beach
11535,543,Devin,Nelson,Devin Nelson,M,Male,2020-09-02,Lebanon
11536,322,Logan,Chow,Logan Chow,M,Male,2020-09-24,Fremont
11537,310,Dakota,Ross,Dakota Ross,M,Male,2020-09-21,Colma
11538,352,Nicole,Taylor,Nicole Taylor,F,Female,2020-09-16,Palo Alto
11539,311,Justin,Washington,Justin Washington,M,Male,2020-09-23,Concord
11540,312,Alberto,Navarro,Alberto Navarro,M,Male,2020-09-13,Coronado
11541,547,Aidan,Ross,Aidan Ross,M,Male,2020-09-12,Portland
11542,278,Alejandro,Tang,Alejandro Tang,M,Male,2022-05-11,York
11543,201,Sheena,Chande,Sheena Chande,F,Female,2022-12-21,Paris
11544,127,Joel,Garcia,Joel Garcia,M,Male,2022-08-28,Darmstadt
11545,200,Reginald,Dominguez,Reginald Dominguez,M,Male,2022-07-13,Paris
11546,189,Christine,Chande,Christine Chande,F,Female,2021-12-02,Roubaix
11547,201,Cindy,Sai,Cindy Sai,F,Female,2021-12-25,Paris
11548,230,Raymond,Sanchez,Raymond Sanchez,M,Male,2020-12-02,Berkshire
11549,257,Crystal,Liang,Crystal Liang,F,Female,2020-12-21,London
11550,263,Deb,Torres,Deb Torres,F,Female,2021-01-20,Oxford
11551,215,Shannon,Alvarez,Shannon Alvarez,M,Male,2022-03-01,Colombes
11552,135,Eddie,Rubio,Eddie Rubio,M,Male,2023-01-06,Salzgitter
11553,266,Sharon,Luo,Sharon Luo,F,Female,2022-08-22,Reading
11554,224,Sydney,Simmons,Sydney Simmons,F,Female,2022-05-08,Tremblay-en-France
11555,237,Alexandria,Henderson,Alexandria Henderson,F,Female,2022-05-08,Esher-Molesey
11556,271,Lucas,Evans,Lucas Evans,M,Male,2022-12-21,Warrington
11557,278,Felicia,Ramos,Felicia Ramos,F,Female,2022-08-08,York
11558,276,Ivan,Malhotra,Ivan Malhotra,M,Male,2022-11-30,Woolston
11559,161,Frederick,Subram,Frederick Subram,M,Male,2022-11-29,Solingen
11560,248,Whitney,Srini,Whitney Srini,F,Female,2022-12-03,London
11561,159,Briana,Dominguez,Briana Dominguez,F,Female,2021-02-19,München
11562,158,Jarrod,Gonzalez,Jarrod Gonzalez,M,Male,2022-06-26,Leipzig
11563,247,Cesar,Srini,Cesar Srini,M,Male,2022-07-05,London
11564,146,Jorge,Liang,Jorge Liang,M,Male,2021-02-16,Frankfurt am Main
11565,229,Erik,Diaz,Erik Diaz,M,Male,2022-09-08,Berks
11566,226,April,Shan,April Shan,F,Female,2022-01-28,Cergy
11567,165,Carla,Perez,Carla Perez,F,Female,2022-03-15,Berlin
11568,236,Alexia,Foster,Alexia Foster,F,Female,2021-01-10,Cheltenham
11569,274,Troy,Malhotra,Troy Malhotra,M,Male,2022-11-20,West Sussex
11570,124,Kristin,Andersen,Kristin Andersen,F,Female,2021-03-25,Berlin
11571,183,Joel,Sai,Joel Sai,M,Male,2021-12-12,Orleans
11572,186,Billy,Moreno,Billy Moreno,M,Male,2021-12-09,Dunkerque
11573,276,Meagan,Subram,Meagan Subram,F,Female,2022-07-27,Woolston
11574,274,Karla,Luo,Karla Luo,F,Female,2022-03-15,West Sussex
11575,243,Jackson,Campbell,Jackson Campbell,M,Male,2021-01-20,Leeds
11576,185,Micah,Zhu,Micah Zhu,M,Male,2021-12-15,Croix
11577,194,Janet,Serrano,Janet Serrano,F,Female,2021-12-21,Paris
11578,222,Trisha,Huang,Trisha Huang,F,Female,2021-11-29,Pantin
11579,272,Clayton,Beck,Clayton Beck,M,Male,2022-07-31,Warrington
11580,230,Melvin,Raje,Melvin Raje,M,Male,2022-04-16,Berkshire
11581,193,Cindy,Jordan,Cindy Jordan,F,Female,2022-02-11,Paris
11582,222,Claudia,Ma,Claudia Ma,F,Female,2021-12-07,Pantin
11583,207,Karla,Xu,Karla Xu,F,Female,2021-12-21,Chatou
11584,171,Devin,Carter,Devin Carter,M,Male,2022-09-16,Neunkirchen
11585,231,Kari,Perez,Kari Perez,F,Female,2023-01-10,Billericay
11586,278,Alberto,Romero,Alberto Romero,M,Male,2022-10-28,York
11587,184,Kevin,Bryant,Kevin Bryant,M,Male,2021-11-29,Metz
11588,223,Candace,Mehta,Candace Mehta,F,Female,2021-11-29,Saint-Denis
11589,257,Ebony,Malhotra,Ebony Malhotra,F,Female,2022-06-04,London
11590,221,Erika,Diaz,Erika Diaz,F,Female,2021-12-01,Drancy
11591,209,Stacey,Lu,Stacey Lu,F,Female,2020-01-11,Versailles
11592,198,Darrell,Raji,Darrell Raji,M,Male,2020-01-11,Paris
11593,183,Armando,Moreno,Armando Moreno,M,Male,2020-01-21,Orleans
11594,213,Corey,Goel,Corey Goel,M,Male,2022-08-17,Verrieres Le Buisson
11595,117,Sebastian,Howard,Sebastian Howard,M,Male,2022-12-30,Erlangen
11596,267,Roger,Raje,Roger Raje,M,Male,2022-10-01,Runcorn
11597,225,Janelle,Chandra,Janelle Chandra,F,Female,2023-01-05,Orly
11598,174,Meredith,Ruiz,Meredith Ruiz,F,Female,2021-03-11,Saarbrücken
11599,211,Melody,Diaz,Melody Diaz,F,Female,2020-01-18,Les Ulis
11600,218,Linda,Rubio,Linda Rubio,F,Female,2022-05-06,Sèvres
11601,209,Ivan,Raman,Ivan Raman,M,Male,2020-01-19,Versailles
11602,135,Larry,Gill,Larry Gill,M,Male,2022-07-10,Salzgitter
11603,244,Geoffrey,Gonzalez,Geoffrey Gonzalez,M,Male,2021-01-18,London
11604,275,Edgar,Sanchez,Edgar Sanchez,M,Male,2021-01-03,Wokingham
11605,176,Heidi,Subram,Heidi Subram,F,Female,2021-03-08,Stuttgart
11606,212,Melody,Ramos,Melody Ramos,F,Female,2020-01-08,Morangis
11607,202,Clinton,Moreno,Clinton Moreno,M,Male,2020-01-19,Paris
11608,217,Cesar,Madan,Cesar Madan,M,Male,2022-12-13,Paris La Defense
11609,277,Eugene,Ye,Eugene Ye,M,Male,2021-01-28,York
11610,269,Blake,Collins,Blake Collins,M,Male,2021-01-10,Stoke-on-Trent
11611,183,Ernest,Lin,Ernest Lin,M,Male,2020-01-23,Orleans
11612,230,Keith,Andersen,Keith Andersen,M,Male,2021-02-02,Berkshire
11613,158,Meredith,Prasad,Meredith Prasad,F,Female,2021-05-13,Leipzig
11614,172,Katrina,Sharma,Katrina Sharma,F,Female,2021-05-10,Offenbach
11615,242,Dwayne,Navarro,Dwayne Navarro,M,Male,2021-02-22,Lancaster
11616,260,Casey,Nath,Casey Nath,F,Female,2021-02-03,Milton Keynes
11617,326,Sean,Brooks,Sean Brooks,M,Male,2020-09-10,Grossmont
11618,49,Brian,Ramirez,Brian Ramirez,M,Male,2022-02-09,Cliffside
11619,69,Sierra,Young,Sierra Young,F,Female,2022-02-08,Victoria
11620,609,Megan,Rodriguez,Megan Rodriguez,F,Female,2022-02-08,Bellingham
11621,611,Leah,She,Leah She,F,Female,2022-08-01,Bremerton
11622,623,Gabriel,Allen,Gabriel Allen,M,Male,2022-04-08,Kirkland
11623,322,Angela,Perry,Angela Perry,F,Female,2020-09-07,Fremont
11624,339,Ryan,Smith,Ryan Smith,M,Male,2020-09-21,Mill Valley
11625,352,Zachary,Moore,Zachary Moore,M,Male,2020-09-24,Palo Alto
11626,360,Destiny,Rogers,Destiny Rogers,F,Female,2020-09-01,San Francisco
11627,372,Dalton,Gray,Dalton Gray,M,Male,2022-08-27,Spring Valley
11628,298,Mariah,Wood,Mariah Wood,F,Female,2020-09-12,Bellflower
11629,345,Isaiah,Wright,Isaiah Wright,M,Male,2020-09-25,Newport Beach
11630,637,Haley,Powell,Haley Powell,F,Female,2020-09-21,Seattle
11631,52,Antonio,Bennett,Antonio Bennett,M,Male,2022-02-07,Langley
11632,51,Alexandra,Jenkins,Alexandra Jenkins,F,Female,2022-01-30,Langford
11633,612,Thomas,Anderson,Thomas Anderson,M,Male,2022-11-13,Burien
11634,633,Samuel,Collins,Samuel Collins,M,Male,2022-03-11,Puyallup
11635,300,Darrell,Chande,Darrell Chande,M,Male,2022-02-08,Beverly Hills
11636,314,Kimberly,Cox,Kimberly Cox,F,Female,2022-09-11,Daly City
11637,338,Morgan,Hernandez,Morgan Hernandez,F,Female,2022-02-08,Los Angeles
11638,339,Antonio,Powell,Antonio Powell,M,Male,2022-10-19,Mill Valley
11639,339,Angelica,Perry,Angelica Perry,F,Female,2022-11-09,Mill Valley
11640,51,Chloe,Wilson,Chloe Wilson,F,Female,2022-03-15,Langford
11641,49,James,Chen,James Chen,M,Male,2022-01-30,Cliffside
11642,59,Morgan,Hughes,Morgan Hughes,F,Female,2022-02-09,Oak Bay
11643,612,Naomi,Munoz,Naomi Munoz,F,Female,2022-04-21,Burien
11644,634,Charles,Torres,Charles Torres,M,Male,2022-05-17,Redmond
11645,548,Gabriella,Turner,Gabriella Turner,F,Female,2022-11-10,Salem
11646,612,Anna,Foster,Anna Foster,F,Female,2022-07-15,Burien
11647,49,Randy,Wu,Randy Wu,M,Male,2022-02-15,Cliffside
11648,307,Kevin,Scott,Kevin Scott,M,Male,2022-08-28,Chula Vista
11649,345,Ian,White,Ian White,M,Male,2022-04-05,Newport Beach
11650,325,Caleb,Hayes,Caleb Hayes,M,Male,2022-02-15,Glendale
11651,49,Patricia,Garcia,Patricia Garcia,F,Female,2022-03-04,Cliffside
11652,68,Samuel,Russell,Samuel Russell,M,Male,2022-06-26,Vancouver
11653,543,Sydney,Peterson,Sydney Peterson,F,Female,2022-04-16,Lebanon
11654,298,Ariana,Sanchez,Ariana Sanchez,F,Female,2020-10-18,Bellflower
11655,311,Tamara,Sharma,Tamara Sharma,F,Female,2022-09-29,Concord
11656,329,Katelyn,Perez,Katelyn Perez,F,Female,2022-09-11,Imperial Beach
11657,347,Megan,Cox,Megan Cox,F,Female,2022-05-25,Novato
11658,348,Robert,Mitchell,Robert Mitchell,M,Male,2022-04-23,Oakland
11659,66,Miguel,Adams,Miguel Adams,M,Male,2022-05-09,Sooke
11660,60,Miranda,Gonzales,Miranda Gonzales,F,Female,2022-05-08,Port Hammond
11661,49,Jeremiah,James,Jeremiah James,M,Male,2022-04-06,Cliffside
11662,545,Ethan,Kumar,Ethan Kumar,M,Male,2022-05-06,Milwaukie
11663,644,Seth,Williams,Seth Williams,M,Male,2020-10-28,Walla Walla
11664,302,Alyssa,Morgan,Alyssa Morgan,F,Female,2020-10-27,Burlingame
11665,307,Janet,Dominguez,Janet Dominguez,F,Female,2020-10-13,Chula Vista
11666,374,Angel,Baker,Angel Baker,M,Male,2020-10-17,Torrance
11667,644,Blake,Moore,Blake Moore,M,Male,2022-07-04,Walla Walla
11668,300,Jada,Collins,Jada Collins,F,Female,2022-12-16,Beverly Hills
11669,642,Isabella,Simmons,Isabella Simmons,F,Female,2022-08-18,Tacoma
11670,326,Jacqueline,Perry,Jacqueline Perry,F,Female,2022-04-13,Grossmont
11671,316,Jessica,Brown,Jessica Brown,F,Female,2020-10-21,El Cajon
11672,300,Chad,Jai,Chad Jai,M,Male,2022-07-25,Beverly Hills
11673,612,Susan,Ye,Susan Ye,F,Female,2022-01-30,Burien
11674,385,Morgan,Rogers,Morgan Rogers,F,Female,2022-05-30,Woodland Hills
